Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Cidade,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Month,Total_com_imposto,Ticket_Type,Branch,Total
5225,US-2018-109582,2018-09-12,17/09/2018,Second Class,JM-15865,John Murray,Consumer,United States,LOS ANGELES,California,90036.0,West,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",166.44,9,169.7688,Low,A,166.44
5226,CA-2017-119865,2017-06-21,26/06/2017,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,NEW YORK CITY,New York,10011.0,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,36.56,6,37.2912,Low,B,36.56
5227,CA-2017-119865,2017-06-21,26/06/2017,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,NEW YORK CITY,New York,10011.0,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",186.144,6,189.86688,Low,B,186.14
5228,CA-2017-119865,2017-06-21,26/06/2017,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,NEW YORK CITY,New York,10011.0,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568,6,360.63936,Low,B,353.57
5229,US-2015-147648,2015-11-26,01/12/2015,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,SAN FRANCISCO,California,94109.0,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,81.98,11,83.6196,Low,A,81.98
5230,CA-2018-124436,2018-03-19,22/03/2018,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,FRESNO,California,93727.0,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14.624,3,14.91648,Low,A,14.62
5231,CA-2018-124436,2018-03-19,22/03/2018,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,FRESNO,California,93727.0,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,697.16,3,711.1032,High,A,697.16
5232,CA-2018-124436,2018-03-19,22/03/2018,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,FRESNO,California,93727.0,West,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",30.93,3,31.5486,Low,A,30.93
5233,CA-2018-124436,2018-03-19,22/03/2018,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,FRESNO,California,93727.0,West,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",27.496,3,28.04592,Low,A,27.5
5234,CA-2015-115084,2015-10-18,22/10/2015,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,TEXARKANA,Arkansas,71854.0,South,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,605.34,10,617.4468,High,D,605.34
5235,CA-2018-131037,2018-08-22,23/08/2018,First Class,TM-21490,Tony Molinari,Consumer,United States,SAN FRANCISCO,California,94110.0,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,210.008,8,214.20816000000002,Low,A,210.01
5236,CA-2017-111143,2017-11-19,22/11/2017,First Class,TT-21265,Tim Taslimi,Corporate,United States,INDIANAPOLIS,Indiana,46203.0,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,54.96,11,56.059200000000004,Low,C,54.96
5237,CA-2015-166744,2015-09-20,24/09/2015,Standard Class,DN-13690,Duane Noonan,Consumer,United States,COLUMBIA,Maryland,21044.0,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",164.22,9,167.5044,Low,B,164.22
5238,CA-2015-166744,2015-09-20,24/09/2015,Standard Class,DN-13690,Duane Noonan,Consumer,United States,COLUMBIA,Maryland,21044.0,East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,362.94,9,370.1988,Low,B,362.94
5239,CA-2015-166744,2015-09-20,24/09/2015,Standard Class,DN-13690,Duane Noonan,Consumer,United States,COLUMBIA,Maryland,21044.0,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,59.98,9,61.1796,Low,B,59.98
5240,CA-2017-116561,2017-09-11,17/09/2017,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,SAN JOSE,California,95123.0,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",332.94,9,339.5988,Low,A,332.94
5241,CA-2017-116561,2017-09-11,17/09/2017,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,SAN JOSE,California,95123.0,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,39.872,9,40.66944,Low,A,39.87
5242,CA-2017-110730,2017-09-23,26/09/2017,Second Class,CM-11815,Candace McMahon,Corporate,United States,SEATTLE,Washington,98115.0,West,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,13.68,9,13.9536,Low,A,13.68
5243,CA-2018-146367,2018-08-04,08/08/2018,Standard Class,HM-14860,Harry Marie,Corporate,United States,CARROLLTON,Texas,75007.0,Central,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3.318,8,3.38436,Low,C,3.32
5244,CA-2017-149454,2017-07-25,26/07/2017,First Class,KM-16375,Katherine Murray,Home Office,United States,ARLINGTON,Virginia,22204.0,South,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",10.44,7,10.6488,Low,D,10.44
5245,CA-2017-156265,2017-08-02,04/08/2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,LOS ANGELES,California,90032.0,West,FUR-TA-10001691,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,8,139.19328,Low,A,136.46
5246,CA-2017-156265,2017-08-02,04/08/2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,LOS ANGELES,California,90032.0,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,333.576,8,340.24752,Low,A,333.58
5247,CA-2017-156265,2017-08-02,04/08/2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,LOS ANGELES,California,90032.0,West,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,12.544,8,12.794880000000001,Low,A,12.54
5248,US-2016-168914,2016-05-21,27/05/2016,Standard Class,JE-15745,Joel Eaton,Consumer,United States,FRANKFORT,Illinois,60423.0,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.768,5,21.18336,Low,C,20.77
5249,US-2018-110989,2018-11-03,05/11/2018,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,SEATTLE,Washington,98105.0,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,43.5,11,44.37,Low,A,43.5
5250,CA-2016-106215,2016-04-16,21/04/2016,Standard Class,BN-11470,Brad Norvell,Corporate,United States,PHILADELPHIA,Pennsylvania,19143.0,East,OFF-FA-10001229,Office Supplies,Fasteners,Staples,12.576,4,12.827520000000002,Low,B,12.58
5251,US-2017-169369,2017-12-12,18/12/2017,Standard Class,EC-14050,Erin Creighton,Consumer,United States,COLUMBUS,Georgia,31907.0,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,249.95,12,254.94899999999998,Low,D,249.95
5252,US-2017-169369,2017-12-12,18/12/2017,Standard Class,EC-14050,Erin Creighton,Consumer,United States,COLUMBUS,Georgia,31907.0,South,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,49.12,12,50.102399999999996,Low,D,49.12
5253,CA-2016-132318,2016-10-30,02/11/2016,First Class,TT-21220,Thomas Thornton,Consumer,United States,VIRGINIA BEACH,Virginia,23464.0,South,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,182.91,10,186.5682,Low,D,182.91
5254,US-2015-131982,2015-03-07,11/03/2015,Second Class,NP-18685,Nora Pelletier,Home Office,United States,DES MOINES,Washington,98198.0,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,3,109.80096,Low,A,107.65
5255,CA-2016-125185,2016-03-05,07/03/2016,Second Class,AH-10195,Alan Haines,Corporate,United States,BETHLEHEM,Pennsylvania,18018.0,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.372,3,101.35944,Low,B,99.37
5256,CA-2016-125185,2016-03-05,07/03/2016,Second Class,AH-10195,Alan Haines,Corporate,United States,BETHLEHEM,Pennsylvania,18018.0,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,33.568,3,34.23936,Low,B,33.57
5257,CA-2017-130078,2017-08-08,14/08/2017,Standard Class,CC-12145,Charles Crestani,Consumer,United States,OKLAHOMA CITY,Oklahoma,73120.0,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,10.56,8,10.7712,Low,C,10.56
5258,US-2018-114034,2018-01-03,08/01/2018,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,RANCHO CUCAMONGA,California,91730.0,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,38.88,1,39.6576,Low,A,38.88
5259,US-2018-115595,2018-10-09,11/10/2018,First Class,XP-21865,Xylona Preis,Consumer,United States,LOS ANGELES,California,90032.0,West,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",35.2,10,35.904,Low,A,35.2
5260,CA-2018-158722,2018-10-20,26/10/2018,Standard Class,MA-17560,Matt Abelman,Home Office,United States,PHILADELPHIA,Pennsylvania,19120.0,East,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,45.528,10,46.43856,Low,B,45.53
5261,CA-2015-105165,2015-09-07,10/09/2015,First Class,SZ-20035,Sam Zeldin,Home Office,United States,HOUSTON,Texas,77036.0,Central,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,9,200.71152,Low,C,196.78
5262,CA-2015-105165,2015-09-07,10/09/2015,First Class,SZ-20035,Sam Zeldin,Home Office,United States,HOUSTON,Texas,77036.0,Central,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",2.92,9,2.9784,Low,C,2.92
5263,CA-2015-105165,2015-09-07,10/09/2015,First Class,SZ-20035,Sam Zeldin,Home Office,United States,HOUSTON,Texas,77036.0,Central,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",200.795,9,204.8109,Low,C,200.8
5264,CA-2015-105165,2015-09-07,10/09/2015,First Class,SZ-20035,Sam Zeldin,Home Office,United States,HOUSTON,Texas,77036.0,Central,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,46.688,9,47.62176,Low,C,46.69
5265,CA-2015-105165,2015-09-07,10/09/2015,First Class,SZ-20035,Sam Zeldin,Home Office,United States,HOUSTON,Texas,77036.0,Central,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,21.864,9,22.301280000000002,Low,C,21.86
5266,CA-2018-147452,2018-09-30,03/10/2018,First Class,CS-11845,Cari Sayre,Corporate,United States,SEATTLE,Washington,98103.0,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,9,11.9952,Low,A,11.76
5267,CA-2018-147452,2018-09-30,03/10/2018,First Class,CS-11845,Cari Sayre,Corporate,United States,SEATTLE,Washington,98103.0,West,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,167.94,9,171.2988,Low,A,167.94
5268,CA-2018-147452,2018-09-30,03/10/2018,First Class,CS-11845,Cari Sayre,Corporate,United States,SEATTLE,Washington,98103.0,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",3.89,9,3.9678,Low,A,3.89
5269,US-2018-114657,2018-11-16,21/11/2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,YONKERS,New York,10701.0,East,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,52.44,11,53.4888,Low,B,52.44
5270,CA-2018-144484,2018-09-11,11/09/2018,Same Day,CB-12025,Cassandra Brandow,Consumer,United States,SAN FRANCISCO,California,94110.0,West,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",32.36,9,33.0072,Low,A,32.36
5271,CA-2018-144484,2018-09-11,11/09/2018,Same Day,CB-12025,Cassandra Brandow,Consumer,United States,SAN FRANCISCO,California,94110.0,West,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,9,414.732,Low,A,406.6
5272,CA-2018-125913,2018-01-16,16/01/2018,Same Day,JO-15145,Jack O'Briant,Corporate,United States,LOS ANGELES,California,90008.0,West,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",27.92,1,28.4784,Low,A,27.92
5273,CA-2018-125913,2018-01-16,16/01/2018,Same Day,JO-15145,Jack O'Briant,Corporate,United States,LOS ANGELES,California,90008.0,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,1,407.66544000000005,Low,A,399.67
5274,US-2017-158309,2017-11-26,29/11/2017,First Class,PA-19060,Pete Armstrong,Home Office,United States,MIAMI,Florida,33142.0,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,3.744,11,3.8188800000000005,Low,D,3.74
5276,CA-2018-147333,2018-12-14,20/12/2018,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,FAYETTEVILLE,Arkansas,72701.0,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,159.8,12,162.996,Low,D,159.8
5277,CA-2018-147333,2018-12-14,20/12/2018,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,FAYETTEVILLE,Arkansas,72701.0,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,12,45.645,Low,D,44.75
5278,CA-2015-113859,2015-09-13,17/09/2015,Standard Class,BC-11125,Becky Castell,Home Office,United States,ODESSA,Texas,79762.0,Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",340.116,9,346.91832,Low,C,340.12
5279,CA-2015-159681,2015-12-07,13/12/2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,VIRGINIA BEACH,Virginia,23464.0,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,105.52,12,107.6304,Low,D,105.52
5280,US-2018-104094,2018-09-07,11/09/2018,Standard Class,AG-10675,Anna Gayman,Consumer,United States,MILWAUKEE,Wisconsin,53209.0,Central,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,13.48,9,13.749600000000001,Low,C,13.48
5281,CA-2018-152709,2018-10-07,12/10/2018,Standard Class,DB-13210,Dean Braden,Consumer,United States,DETROIT,Michigan,48234.0,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",85.52,10,87.2304,Low,C,85.52
5282,CA-2016-105158,2016-09-05,10/09/2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,ROCHESTER,Minnesota,55901.0,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,9,6.2832,Low,C,6.16
5283,CA-2016-105158,2016-09-05,10/09/2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,ROCHESTER,Minnesota,55901.0,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,36.84,9,37.576800000000006,Low,C,36.84
5284,CA-2015-133424,2015-03-30,04/04/2015,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,SEATTLE,Washington,98105.0,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,15.84,3,16.1568,Low,A,15.84
5285,CA-2015-133424,2015-03-30,04/04/2015,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,SEATTLE,Washington,98105.0,West,OFF-LA-10002312,Office Supplies,Labels,Avery 490,44.4,3,45.288,Low,A,44.4
5286,CA-2018-105991,2018-05-05,06/05/2018,First Class,LH-17020,Lisa Hazard,Consumer,United States,LOUISVILLE,Colorado,80027.0,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",21.24,5,21.6648,Low,A,21.24
5287,CA-2018-105991,2018-05-05,06/05/2018,First Class,LH-17020,Lisa Hazard,Consumer,United States,LOUISVILLE,Colorado,80027.0,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",9.552,5,9.74304,Low,A,9.55
5288,CA-2018-105991,2018-05-05,06/05/2018,First Class,LH-17020,Lisa Hazard,Consumer,United States,LOUISVILLE,Colorado,80027.0,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,89.991,5,91.79082,Low,A,89.99
5289,US-2018-136784,2018-04-30,05/05/2018,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,SAN FRANCISCO,California,94122.0,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,163.96,4,167.2392,Low,A,163.96
5290,CA-2015-146283,2015-09-08,15/09/2015,Standard Class,KT-16465,Kean Takahito,Consumer,United States,HOUSTON,Texas,77036.0,Central,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",17.904,9,18.26208,Low,C,17.9
5291,CA-2015-146283,2015-09-08,15/09/2015,Standard Class,KT-16465,Kean Takahito,Consumer,United States,HOUSTON,Texas,77036.0,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,966.7,9,986.0340000000001,High,C,966.7
5292,CA-2015-146283,2015-09-08,15/09/2015,Standard Class,KT-16465,Kean Takahito,Consumer,United States,HOUSTON,Texas,77036.0,Central,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",182.112,9,185.75424,Low,C,182.11
5293,CA-2018-151218,2018-06-20,23/06/2018,First Class,PJ-19015,Pauline Johnson,Consumer,United States,MIAMI,Florida,33180.0,South,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,4.464,6,4.553280000000001,Low,D,4.46
5294,CA-2016-111073,2016-12-26,30/12/2016,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,MEDINA,Ohio,44256.0,East,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,51.588,12,52.61976,Low,B,51.59
5295,CA-2018-144883,2018-08-15,19/08/2018,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,ROSEVILLE,Minnesota,55113.0,Central,OFF-LA-10000305,Office Supplies,Labels,Avery 495,50.4,8,51.408,Low,C,50.4
5296,CA-2018-142174,2018-03-04,09/03/2018,Standard Class,DP-13000,Darren Powers,Consumer,United States,HOUSTON,Texas,77041.0,Central,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,89.568,3,91.35936,Low,C,89.57
5297,CA-2018-108791,2018-07-27,31/07/2018,Standard Class,TM-21490,Tony Molinari,Consumer,United States,YONKERS,New York,10701.0,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,14.89,7,15.187800000000001,Low,B,14.89
5298,CA-2018-108791,2018-07-27,31/07/2018,Standard Class,TM-21490,Tony Molinari,Consumer,United States,YONKERS,New York,10701.0,East,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,543.92,7,554.7984,High,B,543.92
5299,CA-2017-106656,2017-09-23,26/09/2017,First Class,DV-13045,Darrin Van Huff,Corporate,United States,SAN DIEGO,California,92037.0,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,4.08,9,4.1616,Low,A,4.08
5300,CA-2017-106656,2017-09-23,26/09/2017,First Class,DV-13045,Darrin Van Huff,Corporate,United States,SAN DIEGO,California,92037.0,West,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,9,19.278,Low,A,18.9
5301,CA-2017-113831,2017-05-30,03/06/2017,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,SPRINGFIELD,Virginia,22153.0,South,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,2275.5,5,2321.01,High,D,2275.5
5302,CA-2017-113831,2017-05-30,03/06/2017,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,SPRINGFIELD,Virginia,22153.0,South,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1979.7,5,2019.294,High,D,1979.7
5303,CA-2017-113831,2017-05-30,03/06/2017,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,SPRINGFIELD,Virginia,22153.0,South,OFF-LA-10001297,Office Supplies,Labels,Avery 473,62.1,5,63.342000000000006,Low,D,62.1
5304,US-2015-139500,2015-11-16,20/11/2015,Standard Class,AB-10165,Alan Barnes,Consumer,United States,DECATUR,Illinois,62521.0,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,37.296,11,38.04192,Low,C,37.3
5305,US-2015-166310,2015-09-21,23/09/2015,First Class,JS-15940,Joni Sundaresam,Home Office,United States,GARLAND,Texas,75043.0,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,9,8.71488,Low,C,8.54
5306,US-2017-168410,2017-02-21,26/02/2017,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,OCEANSIDE,New York,11572.0,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,68.95,2,70.32900000000001,Low,B,68.95
5307,US-2017-168410,2017-02-21,26/02/2017,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,OCEANSIDE,New York,11572.0,East,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,2,302.2974,Low,B,296.37
